99.486842,400.502279
119.983964,380.009968
139.902331,359.948630
160.049770,340.049593
179.969307,319.995890
200.072442,300.018374
220.001366,279.964931
239.997236,260.027959
259.973797,239.997473
279.951826,219.989344
299.981018,200.029422
320.013535,180.007016
340.017826,159.976053
359.961551,139.941964
380.044923,119.964443
400.561460,99.509899
