99.439645, 400.548132
119.944359, 380.057512
139.892088, 359.941108
160.055222, 340.060818
179.964002, 319.990424
200.082913, 300.018957
220.001202, 279.956591
239.997809, 260.031427
259.969751, 240.000953
279.944759, 219.992982
299.977754, 200.034938
320.014650, 180.007334
340.022867, 159.973096
359.960001, 139.935924
380.096928, 119.915333
400.615288, 99.457637
